SP_GESTOR;Nome_Municipio;Estação;SP_CIDPRI;DIAGNOSTICO_DESCRICAO;TOTAL_DE_CASOS
353070;Mogi Guaçu;Outono;O13;O13;27
350400;Assis;Verão;K801;K801;27
350950;Campinas;Verão;Q439;Q439;27
350210;Andradina;Inverno;O470;O470;27
352670;Leme;Verão;N200;N200;27
350760;Bragança Paulista;Primavera;S430;S430;27
350760;Bragança Paulista;Primavera;P369;P369;27
354880;São Caetano do Sul;Outono;K469;K469;27
355300;Taguaí;Verão;D508;D508;27
350000;Gestão Estadual (SP);Primavera;M218;M218;27
352590;Jundiaí;Primavera;K319;K319;27
354150;Presidente Venceslau;Inverno;K800;K800;27
351020;Capão Bonito;Outono;B955;B955;27
352690;Limeira;Primavera;E115;E115;27
355600;Urupês;Outono;J18;J18;27
350160;Americana;Verão;O809;O809;27
355060;São Roque;Outono;N179;N179;27
354880;São Caetano do Sul;Outono;K768;K768;27
350400;Assis;Verão;M171;M171;27
355030;São Paulo;Primavera;C502;C502;27
352390;Itu;Outono;K413;K413;27
350160;Americana;Verão;N111;N111;27
354150;Presidente Venceslau;Outono;K359;Apendicite Aguda;27
352410;Ituverava;Primavera;E105;E105;27
351870;Guarujá;Outono;T018;T018;27
350000;Gestão Estadual (SP);Inverno;H022;H022;27
354990;São José dos Campos;Primavera;C73;C73;27
350650;Birigui;Inverno;A90;Dengue Clássica;27
355060;São Roque;Outono;O321;O321;27
355060;São Roque;Outono;O13;O13;27
351880;Guarulhos;Verão;G009;G009;27
350000;Gestão Estadual (SP);Verão;R522;R522;27
351970;Ibiúna;Verão;O034;O034;27
355030;São Paulo;Verão;P278;P278;27
353390;Olímpia;Outono;I500;I500;27
352900;Marília;Outono;C182;C182;27
352670;Leme;Verão;R104;R104;27
351380;Diadema;Inverno;K572;K572;27
351380;Diadema;Inverno;J209;J209;27
350000;Gestão Estadual (SP);Primavera;P07;P07;27
355030;São Paulo;Primavera;C718;C718;27
354990;São José dos Campos;Inverno;H186;H186;27
353870;Piracicaba;Verão;C439;C439;27
353870;Piracicaba;Verão;C329;C329;27
354990;São José dos Campos;Inverno;G401;G401;27
350400;Assis;Primavera;T841;T841;27
352720;Lorena;Verão;O031;O031;27
350450;Avaré;Primavera;O321;O321;27
354990;São José dos Campos;Primavera;E112;E112;27
352590;Jundiaí;Primavera;K746;K746;27
350000;Gestão Estadual (SP);Verão;R900;R900;27
354850;Santos;Primavera;S550;S550;27
353470;Ourinhos;Inverno;I249;I249;27
351880;Guarulhos;Primavera;K850;K850;27
352440;Jacareí;Primavera;R02;R02;27
351380;Diadema;Inverno;N110;N110;27
353440;Osasco;Outono;S270;S270;27
354100;Praia Grande;Primavera;C189;C189;27
354990;São José dos Campos;Inverno;F100;F100;27
355030;São Paulo;Outono;M190;M190;27
352260;Itapira;Inverno;S525;S525;27
354990;São José dos Campos;Primavera;F251;F251;27
353440;Osasco;Primavera;K598;K598;27
353440;Osasco;Primavera;K439;K439;27
351020;Capão Bonito;Primavera;N852;N852;27
352320;Itararé;Primavera;T658;T658;27
350160;Americana;Verão;K564;K564;27
351870;Guarujá;Primavera;A150;A150;27
354340;Ribeirão Preto;Primavera;N111;N111;27
354890;São Carlos;Inverno;C760;C760;27
353730;Penápolis;Outono;A418;A418;27
353730;Penápolis;Inverno;T065;T065;27
354890;São Carlos;Inverno;C109;C109;27
350210;Andradina;Primavera;C55;C55;27
353390;Olímpia;Outono;K759;K759;27
354390;Rio Claro;Outono;A409;A409;27
351740;Guaíra;Outono;S721;S721;27
354640;Santa Cruz do Rio Pardo;Primavera;I803;I803;27
350000;Gestão Estadual (SP);Outono;K412;K412;27
355220;Sorocaba;Outono;J690;J690;27
350000;Gestão Estadual (SP);Verão;S150;S150;27
351630;Francisco Morato;Outono;N748;N748;27
351630;Francisco Morato;Outono;N399;N399;27
350000;Gestão Estadual (SP);Primavera;P522;P522;27
353070;Mogi Guaçu;Outono;M510;M510;27
350760;Bragança Paulista;Verão;K830;K830;27
352090;Ipaussu;Verão;E149;Diabetes Mellitus Não Especificado;27
353470;Ourinhos;Inverno;O365;O365;27
355620;Valinhos;Outono;K868;K868;27
351740;Guaíra;Primavera;J449;J449;27
355330;Tambaú;Inverno;O210;O210;27
354990;São José dos Campos;Primavera;I801;I801;27
352260;Itapira;Inverno;S824;S824;27
353070;Mogi Guaçu;Verão;J984;J984;27
354150;Presidente Venceslau;Outono;O809;O809;27
354150;Presidente Venceslau;Outono;S728;S728;27
351970;Ibiúna;Primavera;K810;K810;27
351630;Francisco Morato;Outono;E870;E870;27
351870;Guarujá;Verão;K20;K20;27
351630;Francisco Morato;Outono;K800;K800;27
354890;São Carlos;Inverno;D649;D649;27
350950;Campinas;Verão;J931;J931;27
350950;Campinas;Verão;J352;J352;27
354100;Praia Grande;Outono;O820;O820;27
354100;Praia Grande;Outono;P703;P703;27
350950;Campinas;Verão;K460;K460;27
354890;São Carlos;Inverno;H46;H46;27
355030;São Paulo;Verão;O663;O663;27
353070;Mogi Guaçu;Outono;K429;K429;27
354150;Presidente Venceslau;Primavera;M318;M318;27
352320;Itararé;Primavera;Z478;Z478;27
350635;Bertioga;Primavera;T141;T141;27
353070;Mogi Guaçu;Verão;K769;K769;27
355670;Vinhedo;Primavera;Z431;Z431;27
351350;Cubatão;Primavera;E876;E876;27
351350;Cubatão;Primavera;C269;C269;27
350760;Bragança Paulista;Verão;K920;K920;27
354990;São José dos Campos;Inverno;C950;C950;27
352090;Ipaussu;Primavera;N23;N23;27
354890;São Carlos;Inverno;I51;I51;27
350000;Gestão Estadual (SP);Outono;M711;M711;27
354340;Ribeirão Preto;Primavera;N309;N309;27
350000;Gestão Estadual (SP);Verão;N429;N429;27
355220;Sorocaba;Primavera;F338;F338;27
350160;Americana;Primavera;S820;S820;27
350000;Gestão Estadual (SP);Primavera;C260;C260;27
350450;Avaré;Verão;C61;C61;27
351040;Capivari;Inverno;O618;O618;27
353440;Osasco;Primavera;L89;L89;27
351870;Guarujá;Verão;K658;K658;27
351870;Guarujá;Verão;K429;K429;27
351630;Francisco Morato;Outono;C56;C56;27
354990;São José dos Campos;Inverno;D360;D360;27
355220;Sorocaba;Outono;I742;I742;27
350000;Gestão Estadual (SP);Verão;S458;S458;27
350000;Gestão Estadual (SP);Outono;C080;C080;27
351040;Capivari;Outono;K859;K859;27
350450;Avaré;Verão;K551;K551;27
354640;Santa Cruz do Rio Pardo;Outono;K566;K566;27
351740;Guaíra;Primavera;S626;S626;27
351740;Guaíra;Verão;A90;Dengue Clássica;27
352720;Lorena;Verão;O623;O623;27
352440;Jacareí;Verão;R11;R11;27
355220;Sorocaba;Outono;J188;J188;27
353670;Pederneiras;Primavera;K808;K808;27
353800;Pindamonhangaba;Outono;I48;I48;27
353800;Pindamonhangaba;Outono;I219;Infarto Agudo do Miocárdio (IAM);27
355030;São Paulo;Primavera;D380;D380;27
354990;São José dos Campos;Inverno;C770;C770;27
355060;São Roque;Verão;K801;K801;27
355030;São Paulo;Primavera;D463;D463;27
350790;Brotas;Inverno;J960;J960;27
350000;Gestão Estadual (SP);Outono;T81;T81;27
353390;Olímpia;Outono;R739;R739;27
350000;Gestão Estadual (SP);Verão;N042;N042;27
355220;Sorocaba;Primavera;F29;F29;27
355410;Taubaté;Verão;B200;B200;27
355410;Taubaté;Verão;A99;A99;27
354890;São Carlos;Inverno;I743;I743;27
354640;Santa Cruz do Rio Pardo;Inverno;S720;S720;27
351740;Guaíra;Verão;K409;K409;27
353350;Novo Horizonte;Outono;K921;K921;27
353350;Novo Horizonte;Outono;K920;K920;27
354990;São José dos Campos;Primavera;M060;M060;27
352230;Itapetininga;Outono;I210;I210;27
350000;Gestão Estadual (SP);Outono;C101;C101;27
350950;Campinas;Verão;J430;J430;27
354730;Santana de Parnaíba;Verão;A153;A153;27
350790;Brotas;Outono;O13;O13;27
353730;Penápolis;Outono;K921;K921;27
350000;Gestão Estadual (SP);Inverno;T016;T016;27
354890;São Carlos;Inverno;K37;K37;27
350220;Angatuba;Inverno;D539;D539;27
355030;São Paulo;Verão;O101;O101;27
350950;Campinas;Verão;J329;J329;27
353070;Mogi Guaçu;Verão;O021;O021;27
355330;Tambaú;Verão;F109;F109;27
350000;Gestão Estadual (SP);Verão;S552;S552;27
355220;Sorocaba;Outono;I269;I269;27
351040;Capivari;Outono;O109;O109;27
355060;São Roque;Verão;K859;K859;27
353390;Olímpia;Primavera;C23;C23;27
350000;Gestão Estadual (SP);Inverno;K513;K513;27
350000;Gestão Estadual (SP);Primavera;Q562;Q562;27
350000;Gestão Estadual (SP);Outono;T518;T518;27
352940;Mauá;Outono;P90;P90;27
353440;Osasco;Outono;R101;R101;27
353060;Mogi das Cruzes;Primavera;K632;K632;27
353060;Mogi das Cruzes;Primavera;K439;K439;27
354100;Praia Grande;Outono;K729;K729;27
350000;Gestão Estadual (SP);Inverno;S933;S933;27
353470;Ourinhos;Verão;O700;O700;27
352900;Marília;Primavera;K318;K318;27
354990;São José dos Campos;Primavera;M878;M878;27
354150;Presidente Venceslau;Verão;K922;K922;27
353670;Pederneiras;Primavera;G409;G409;27
353670;Pederneiras;Primavera;E148;E148;27
354880;São Caetano do Sul;Inverno;N19;N19;27
353060;Mogi das Cruzes;Outono;K450;K450;27
354390;Rio Claro;Outono;G219;G219;27
350000;Gestão Estadual (SP);Primavera;K767;K767;27
350000;Gestão Estadual (SP);Verão;S683;S683;27
351350;Cubatão;Outono;J128;J128;27
351350;Cubatão;Outono;K810;K810;27
351350;Cubatão;Outono;M840;M840;27
354880;São Caetano do Sul;Inverno;O680;O680;27
354990;São José dos Campos;Primavera;N881;N881;27
350220;Angatuba;Inverno;D509;D509;27
350000;Gestão Estadual (SP);Inverno;K626;K626;27
350400;Assis;Primavera;A319;A319;27
350400;Assis;Outono;Z741;Z741;27
350000;Gestão Estadual (SP);Inverno;K678;K678;27
353870;Piracicaba;Verão;I693;I693;27
352440;Jacareí;Primavera;N399;N399;27
351380;Diadema;Outono;E870;E870;27
350810;Buritama;Outono;J180;J180;27
353470;Ourinhos;Primavera;N328;N328;27
353870;Piracicaba;Verão;I517;I517;27
354890;São Carlos;Inverno;O420;O420;27
353730;Penápolis;Outono;N20;N20;27
353440;Osasco;Outono;Q53;Q53;27
353060;Mogi das Cruzes;Outono;J358;J358;27
355030;São Paulo;Outono;K43;K43;27
350450;Avaré;Verão;S661;S661;27
352230;Itapetininga;Outono;K572;K572;27
352230;Itapetininga;Outono;J969;J969;27
353350;Novo Horizonte;Outono;I10;I10;27
354990;São José dos Campos;Primavera;O140;O140;27
351960;Ibitinga;Verão;S826;S826;27
354980;São José do Rio Preto;Verão;N300;N300;27
354730;Santana de Parnaíba;Verão;J459;J459;27
351630;Francisco Morato;Inverno;E878;E878;27
353470;Ourinhos;Inverno;R568;R568;27
352340;Itatiba;Inverno;A09;A09;27
351040;Capivari;Verão;K929;K929;27
351040;Capivari;Verão;J440;J440;27
352590;Jundiaí;Primavera;N394;N394;27
351770;Guará;Inverno;K928;K928;27
351770;Guará;Outono;F199;F199;27
350450;Avaré;Verão;T023;T023;27
355670;Vinhedo;Verão;K319;K319;27
354990;São José dos Campos;Primavera;P289;P289;27
352850;Mairiporã;Outono;L031;L031;27
351350;Cubatão;Outono;J980;J980;27
353050;Mococa;Inverno;T348;T348;27
354890;São Carlos;Inverno;R521;R521;27
352530;Jaú;Verão;N200;N200;27
353730;Penápolis;Outono;T630;T630;27
350400;Assis;Outono;I330;I330;27
354880;São Caetano do Sul;Inverno;I849;I849;27
354990;São José dos Campos;Primavera;S318;S318;27
354990;São José dos Campos;Primavera;S526;S526;27
355030;São Paulo;Outono;J869;J869;27
352670;Leme;Outono;C845;C845;27
353870;Piracicaba;Outono;K801;K801;27
354990;São José dos Campos;Primavera;S219;S219;27
355070;São Sebastião;Inverno;R570;R570;27
355410;Taubaté;Primavera;R398;R398;27
353470;Ourinhos;Inverno;P920;P920;27
353470;Ourinhos;Inverno;P378;P378;27
354980;São José do Rio Preto;Verão;M511;M511;27
354890;São Carlos;Inverno;S724;S724;27
350950;Campinas;Verão;A90;Dengue Clássica;27
353050;Mococa;Inverno;Z101;Z101;27
352440;Jacareí;Verão;T812;T812;27
351040;Capivari;Verão;O820;O820;27
354390;Rio Claro;Outono;I803;I803;27
353470;Ourinhos;Verão;Q224;Q224;27
350630;Bernardino de Campos;Outono;N179;N179;27
350000;Gestão Estadual (SP);Inverno;F952;F952;27
352900;Marília;Primavera;J342;J342;27
354990;São José dos Campos;Primavera;S431;S431;27
354850;Santos;Verão;C670;C670;27
354980;São José do Rio Preto;Verão;M841;M841;27
350400;Assis;Outono;K921;K921;27
354980;São José do Rio Preto;Verão;K801;K801;27
350400;Assis;Outono;J350;J350;27
351050;Caraguatatuba;Inverno;C443;C443;27
351050;Caraguatatuba;Inverno;I608;I608;27
350000;Gestão Estadual (SP);Primavera;K522;K522;27
352410;Ituverava;Outono;E149;Diabetes Mellitus Não Especificado;27
351770;Guará;Primavera;I500;I500;27
355670;Vinhedo;Verão;K818;K818;27
354990;São José dos Campos;Primavera;T821;T821;27
355030;São Paulo;Outono;J11;J11;27
354990;São José dos Campos;Primavera;T503;T503;27
351350;Cubatão;Outono;C539;C539;27
351350;Cubatão;Outono;C509;C509;27
350000;Gestão Estadual (SP);Verão;S917;S917;27
354750;Santa Rita do Passa Quatro;Outono;O342;O342;27
350000;Gestão Estadual (SP);Outono;T316;T316;27
350400;Assis;Outono;A418;A418;27
350950;Campinas;Verão;C18;C18;27
350950;Campinas;Verão;C320;C320;27
354890;São Carlos;Inverno;T206;T206;27
353390;Olímpia;Primavera;O021;O021;27
354980;São José do Rio Preto;Verão;J448;J448;27
353070;Mogi Guaçu;Inverno;Z478;Z478;27
352430;Jaboticabal;Verão;A46;A46;27
353650;Paulínia;Inverno;C679;C679;27
351050;Caraguatatuba;Inverno;I802;I802;27
354880;São Caetano do Sul;Inverno;C73;C73;27
355030;São Paulo;Outono;I731;I731;27
354990;São José dos Campos;Verão;C069;C069;27
353350;Novo Horizonte;Inverno;S365;S365;27
351880;Guarulhos;Verão;N133;N133;27
353460;Osvaldo Cruz;Verão;O429;O429;27
352470;Jaguariúna;Inverno;C80;C80;27
351350;Cubatão;Inverno;S723;S723;27
355670;Vinhedo;Inverno;N450;N450;27
350850;Caçapava;Inverno;J180;J180;27
352680;Lençóis Paulista;Inverno;O420;O420;27
350400;Assis;Inverno;S829;S829;27
350400;Assis;Inverno;S828;S828;27
355030;São Paulo;Primavera;F333;F333;27
353350;Novo Horizonte;Inverno;K810;K810;27
352720;Lorena;Verão;R17;R17;27
352940;Mauá;Primavera;E148;E148;27
351770;Guará;Verão;R568;R568;27
353440;Osasco;Primavera;P968;P968;27
351050;Caraguatatuba;Inverno;E440;E440;27
352340;Itatiba;Inverno;I470;I470;27
352340;Itatiba;Inverno;E871;E871;27
354890;São Carlos;Outono;A418;A418;27
354100;Praia Grande;Inverno;K808;K808;27
352280;Itaporanga;Primavera;N179;N179;27
352590;Jundiaí;Outono;P369;P369;27
350000;Gestão Estadual (SP);Primavera;Q909;Q909;27
350000;Gestão Estadual (SP);Primavera;Q893;Q893;27
354760;Santa Rosa de Viterbo;Verão;K703;K703;27
350000;Gestão Estadual (SP);Outono;T184;T184;27
353470;Ourinhos;Primavera;K566;K566;27
352430;Jaboticabal;Verão;J90;J90;27
351350;Cubatão;Inverno;O623;O623;27
350000;Gestão Estadual (SP);Outono;C601;C601;27
355030;São Paulo;Outono;I423;I423;27
355030;São Paulo;Outono;I398;I398;27
350520;Bariri;Primavera;K804;K804;27
353870;Piracicaba;Outono;K122;K122;27
350610;Bebedouro;Verão;K429;K429;27
354750;Santa Rita do Passa Quatro;Outono;I509;I509;27
354980;São José do Rio Preto;Verão;C329;C329;27
354100;Praia Grande;Inverno;C187;C187;27
353060;Mogi das Cruzes;Primavera;N810;N810;27
352690;Limeira;Outono;D693;D693;27
355030;São Paulo;Verão;M160;M160;27
350270;Apiaí;Outono;E46;E46;27
354890;São Carlos;Outono;I471;I471;27
350610;Bebedouro;Outono;Z302;Z302;27
352390;Itu;Primavera;I61;I61;27
353470;Ourinhos;Verão;S311;S311;27
350000;Gestão Estadual (SP);Primavera;K149;K149;27
353470;Ourinhos;Verão;S099;S099;27
353350;Novo Horizonte;Inverno;K560;K560;27
350160;Americana;Primavera;F209;F209;27
354850;Santos;Verão;D62;D62;27
354890;São Carlos;Outono;C349;C349;27
352900;Marília;Inverno;S729;S729;27
353070;Mogi Guaçu;Inverno;S528;S528;27
353870;Piracicaba;Verão;K778;K778;27
353870;Piracicaba;Verão;K721;K721;27
350950;Campinas;Primavera;S274;S274;27
355220;Sorocaba;Primavera;I845;I845;27
351880;Guarulhos;Primavera;F208;F208;27
352340;Itatiba;Verão;I748;I748;27
352710;Lins;Outono;R100;R100;27
353050;Mococa;Outono;C180;C180;27
354850;Santos;Verão;F238;F238;27
350000;Gestão Estadual (SP);Outono;C698;C698;27
354990;São José dos Campos;Verão;E141;E141;27
350610;Bebedouro;Outono;S923;S923;27
350000;Gestão Estadual (SP);Inverno;F33;F33;27
350400;Assis;Inverno;S422;S422;27
354070;Porto Ferreira;Verão;O233;O233;27
352590;Jundiaí;Outono;N483;N483;27
352720;Lorena;Verão;R104;R104;27
354580;Santa Bárbara d'Oeste;Primavera;R570;R570;27
350000;Gestão Estadual (SP);Verão;T498;T498;27
350000;Gestão Estadual (SP);Outono;C574;C574;27
351050;Caraguatatuba;Inverno;K573;K573;27
352530;Jaú;Outono;K810;K810;27
351880;Guarulhos;Primavera;E149;Diabetes Mellitus Não Especificado;27
355220;Sorocaba;Primavera;I809;I809;27
355030;São Paulo;Primavera;G379;G379;27
350850;Caçapava;Outono;I872;I872;27
355670;Vinhedo;Inverno;K36;K36;27
354980;São José do Rio Preto;Primavera;R31;R31;27
355030;São Paulo;Verão;L309;L309;27
350000;Gestão Estadual (SP);Inverno;L539;L539;27
355070;São Sebastião;Primavera;N000;N000;27
351350;Cubatão;Inverno;J128;J128;27
355030;São Paulo;Outono;G404;G404;27
354990;São José dos Campos;Verão;G432;G432;27
353080;Mogi Mirim;Inverno;I620;I620;27
353350;Novo Horizonte;Inverno;D259;D259;27
353440;Osasco;Primavera;R790;R790;27
354870;São Bernardo do Campo;Verão;T140;T140;27
352530;Jaú;Outono;K550;K550;27
354300;Ribeirão Branco;Verão;E145;E145;27
354340;Ribeirão Preto;Verão;O458;O458;27
355250;Suzano;Primavera;S828;S828;27
355030;São Paulo;Primavera;G811;G811;27
353060;Mogi das Cruzes;Primavera;N818;N818;27
350950;Campinas;Primavera;R458;R458;27
350950;Campinas;Primavera;R830;R830;27
355070;São Sebastião;Primavera;S422;S422;27
353870;Piracicaba;Verão;L998;L998;27
350000;Gestão Estadual (SP);Verão;M483;M483;27
351380;Diadema;Outono;P38;P38;27
353470;Ourinhos;Inverno;S420;S420;27
353470;Ourinhos;Inverno;S328;S328;27
351380;Diadema;Outono;T302;T302;27
351380;Diadema;Outono;S270;S270;27
351880;Guarulhos;Primavera;C61;C61;27
354850;Santos;Outono;C384;C384;27
351050;Caraguatatuba;Inverno;S525;S525;27
355070;São Sebastião;Primavera;T841;T841;27
350000;Gestão Estadual (SP);Primavera;C797;C797;27
354580;Santa Bárbara d'Oeste;Primavera;O200;O200;27
355370;Taquaritinga;Outono;C169;C169;27
354580;Santa Bárbara d'Oeste;Primavera;K579;K579;27
352260;Itapira;Verão;C349;C349;27
355030;São Paulo;Primavera;H270;H270;27
350390;Arujá;Verão;K746;K746;27
353730;Penápolis;Primavera;O470;O470;27
354890;São Carlos;Outono;K838;K838;27
354890;São Carlos;Outono;K70;K70;27
350950;Campinas;Primavera;Q250;Q250;27
351350;Cubatão;Inverno;E139;E139;27
351350;Cubatão;Inverno;J36;J36;27
353440;Osasco;Primavera;S36;S36;27
353080;Mogi Mirim;Inverno;J960;J960;27
350610;Bebedouro;Inverno;K921;K921;27
353340;Nova Odessa;Verão;I64;Acidente Vascular Cerebral (AVC);27
352230;Itapetininga;Primavera;D381;D381;27
353800;Pindamonhangaba;Primavera;L024;L024;27
350530;Barra Bonita;Inverno;A90;Dengue Clássica;27
353670;Pederneiras;Inverno;S724;S724;27
355220;Sorocaba;Outono;C340;C340;27
355220;Sorocaba;Outono;C328;C328;27
351340;Cruzeiro;Verão;R570;R570;27
350000;Gestão Estadual (SP);Verão;T885;T885;27
350000;Gestão Estadual (SP);Primavera;C85;C85;27
350000;Gestão Estadual (SP);Primavera;K078;K078;27
352230;Itapetininga;Primavera;E147;E147;27
355070;São Sebastião;Verão;I210;I210;27
350000;Gestão Estadual (SP);Verão;T930;T930;27
354850;Santos;Verão;I832;I832;27
351880;Guarulhos;Verão;O648;O648;27
352970;Miguelópolis;Primavera;O82;O82;27
352900;Marília;Primavera;T864;T864;27
350850;Caçapava;Primavera;C329;C329;27
354980;São José do Rio Preto;Primavera;N132;N132;27
355030;São Paulo;Verão;K295;K295;27
352530;Jaú;Verão;P95;P95;27
353470;Ourinhos;Inverno;S423;S423;27
351870;Guarujá;Verão;S065;S065;27
355400;Tatuí;Verão;S829;S829;27
354780;Santo André;Inverno;A888;A888;27
353070;Mogi Guaçu;Inverno;P200;P200;27
354850;Santos;Outono;C258;C258;27
355070;São Sebastião;Verão;K550;K550;27
355070;São Sebastião;Verão;S420;S420;27
350160;Americana;Outono;L038;L038;27
353080;Mogi Mirim;Inverno;N40;N40;27
350530;Barra Bonita;Outono;E141;E141;27
352590;Jundiaí;Primavera;S020;S020;27
350530;Barra Bonita;Inverno;S826;S826;27
354990;São José dos Campos;Verão;J343;J343;27
350850;Caçapava;Primavera;J459;J459;27
355250;Suzano;Primavera;O662;O662;27
350390;Arujá;Verão;L038;L038;27
350390;Arujá;Verão;K929;K929;27
355030;São Paulo;Verão;I846;I846;27
352970;Miguelópolis;Primavera;I500;I500;27
354870;São Bernardo do Campo;Verão;P285;P285;27
351340;Cruzeiro;Verão;J930;J930;27
351340;Cruzeiro;Verão;K729;K729;27
353870;Piracicaba;Outono;D71;D71;27
353340;Nova Odessa;Primavera;A418;A418;27
351780;Guaraçaí;Verão;J189;Pneumonia Não Especificada;27
352720;Lorena;Verão;Z340;Z340;27
353670;Pederneiras;Inverno;O864;O864;27
350000;Gestão Estadual (SP);Outono;C796;C796;27
350160;Americana;Outono;M866;M866;27
354870;São Bernardo do Campo;Verão;Q211;Q211;27
355540;Ubatuba;Verão;K859;K859;27
351820;Guararapes;Outono;D70;D70;27
351870;Guarujá;Outono;I158;I158;27
351820;Guararapes;Outono;J218;J218;27
354330;Ribeirão Pires;Primavera;J449;J449;27
354330;Ribeirão Pires;Primavera;O211;O211;27
350000;Gestão Estadual (SP);Outono;D010;D010;27
350160;Americana;Outono;I629;I629;27
350160;Americana;Outono;I620;I620;27
352590;Jundiaí;Outono;M543;M543;27
355410;Taubaté;Inverno;A319;A319;27
